source,target
773416,773415
773416,32753
773416,1652
773416,773421
773416,773431
773416,819643
773416,61127
773416,419906
773416,829555
773416,773427
773416,773426
773416,12212
773416,419908
773416,773430
773416,773432
773416,4466
773416,829566
773416,74180
773416,773441
773416,829578
773416,870584
976058,1405
976058,10735
976058,5785
976058,14870
976058,7565
976058,1410
976058,1411
976058,11733
976058,15137
976058,461857
976058,15755
976058,988
976058,7223
976058,1420
976058,1415
976058,13517
976058,25980
976058,7456
976058,1424
976058,33863
976058,1427
976058,3756
976058,5423
976058,15143
976058,10758
976058,1428
976058,74458
976058,10759
976058,95767
976058,5845
976058,1429
976058,7257
976058,1432
976058,10760
976058,10516
976058,139790
1428,1405
1428,10735
1428,11638
1428,10737
1428,1410
1428,1411
1428,15137
1428,1412
1428,25964
1428,461857
1428,15755
1428,16721
1428,1420
1428,1417
1428,2537
1428,48418
1428,870658
1428,10745
1428,7456
1428,1424
1428,1427
1428,3756
1428,1428
1428,74458
1428,10759
1428,1429
1428,10516
1428,139790
1428,1404
1428,5785
1428,112595
1428,10738
1428,318822
1428,25963
1428,736496
1428,4395
1428,1415
1428,1414
1428,152842
1428,2100
1428,11741
1428,25977
1428,44634
1428,10746
1428,2032
1428,3487
1428,11653
1428,3434
1428,4383
1428,10755
1428,21646
1428,10086
1428,4368
1428,5845
1428,111
1428,1432
1428,30040
1428,5958
180342,2092
180342,870818
180342,180342
180342,2880
180342,870822
180342,870823
180342,820383
180342,359526
180342,3412
180342,15143
180342,20731
663753,1405
663753,1503
663753,5215
663753,37943
663753,10737
663753,1411
663753,180342
663753,1415
663753,663753
663753,2100
663753,5943
663753,448
663753,12703
663753,24792
663753,184279
663753,10745
663753,7456
663753,75570
663753,246100
663753,4383
663753,3756
663753,39768
663753,15143
663753,1428
663753,357732
663753,1429
663753,5845
663753,2032
663753,305
663753,133286
120775,169492
120775,869838
120775,4195
120775,869921
120775,103759
120775,1652
120775,40439
120775,99079
120775,41634
120775,6050
120775,15248
120775,319327
120775,160513
120775,108178
120775,64300
120775,576711
120775,870888
120775,486115
120775,19278
120775,582858
120775,319333
120775,173708
120775,869927
120775,21882
120775,870896
120775,48610
120775,99151
120775,71953
120775,64305
120775,1471
120775,319340
120775,1475
120775,869945
120775,71957
120775,19285
120775,319345
120775,685
120775,286413
120775,120775
120775,120776
120775,20106
120775,6108
120775,490765
120775,32015
120775,870930
120775,869950
1141130,91905
1141130,663748
1141130,7223
1141130,678859
1141130,448
1141130,131965
1141130,15143
1141130,10759
1141130,820410
1141131,70495
1141131,869838
1141131,40431
1141131,41618
1141131,41619
1141131,870509
1141131,16314
1141131,16311
1141131,16343
1141131,488324
1141131,19973
1141131,870513
1141131,870955
1141131,41632
1141131,6050
1141131,587270
1141131,15248
1141131,99102
1141131,64297
1141131,160513
1141131,108178
1141131,4460
1141131,870515
1141131,206004
1141131,16353
1141131,99143
1141131,8277
1141131,870972
1141131,22523
1141131,1475
1141131,16388
1141131,8901
1141131,77484
1141131,108190
1141131,16413
1141131,847043
1141131,847044
1141131,16415
363273,19960
363273,248566
363273,870986
363273,870987
363273,492220
363273,660940
363273,870990
363273,1652
363273,59912
363273,10875
363273,870994
363273,25285
363273,45119
363273,141001
363273,467
363273,12611
363273,871001
363273,871002
363273,7320
363273,492281
871023,68060
871023,871006
871023,34201
871023,49780
871023,8342
871023,399949
871023,871012
871023,871013
871023,871015
871023,216321
871023,871017
871023,871018
871023,52683
871023,165861
871023,4260
871023,80109
871023,871023
885657,63368
885657,192592
885657,225165
885657,871027
885657,335502
885657,871029
885657,871012
885657,74767
885657,871032
885657,399949
885657,132365
885657,262488
885657,335508
885657,871037
885657,871038
885657,8001
885657,192655
885657,203496
885657,52683
885657,871044
885657,4260
885657,335499
885657,132386
1141135,47127
1141135,47899
1141135,6481
1141135,9992
1141135,88582
1141135,871056
1141135,382
1141135,371
1141135,36995
1141135,871060
1141135,3543
1141135,871062
1141135,139836
1141135,36822
1141135,871065
1141135,190453
1141135,8001
1141135,139839
1141135,125916
1141135,871071
1141135,774152
1141135,871075
1141135,60291
1141135,319153
1141135,112097
1141135,325740
1141135,871080
1141135,112095
1141135,169795
1141135,177847
1141135,871085
1141135,291
1141135,3391
1141135,162210
777910,171126
777910,17376
777910,9992
777910,178370
777910,871093
777910,871094
777910,169789
777910,112096
777910,112097
777910,381724
777910,112095
777910,169798
777910,5158
777910,162210
777910,169805
777910,55162
777910,347866
777910,126992
1141137,169436
1141137,871111
1141137,142097
1141137,90314
1141137,56859
1141137,139836
1141137,248403
1141137,285018
1141137,871120
1141137,871121
1141137,112095
1141137,177847
1141137,871080
1141137,169795
1141137,112097
1141137,169456
1141137,169459
1141137,3512
1141137,55162
1141137,406949
871150,90314
871150,104180
871150,285018
871150,871137
871150,871120
871150,871121
871150,615111
871150,871142
871150,125602
871150,871144
871150,871145
871150,169795
871150,112095
871150,325740
871150,871150
871150,177847
871150,871152
871150,162210
871150,3512
871150,871156
871150,347869
871172,871094
871172,222759
871172,871160
871172,14629
871172,112096
871172,381723
871172,112097
871172,395186
871172,5172
1141140,871168
1141140,871080
1141140,112097
1141140,871172
1141141,57441
1141141,871174
1141141,871176
1141141,871177
1141141,871023
1141141,871179
1141141,112095
1141141,871172
1141141,871182
1141141,511055
1141141,871184
1141141,395186
1141141,419800
1141141,55162
1141143,141
1141143,871375
1141143,871376
1141143,8803
1141143,5407
1141144,11846
1141144,21452
1141144,30331
1141144,4159
1141144,150253
1141144,6915
1141144,26835
1141144,557776
1141144,51231
1141144,267727
1141144,81156
1154804,1246
1154804,251443
1154804,50
1154804,871093
1154804,125602
1154804,169792
1154804,871404
1154804,169801
1154804,169805
1154804,871407
1154804,55162
871843,248566
871843,870986
871843,1652
871843,363273
871843,59912
871843,10875
871843,871415
871843,871416
871843,141001
871843,871002
871843,7320
871843,492281
1141147,871421
1141147,869266
1141147,1652
1141147,871424
1141147,59912
1141147,140967
1141147,8001
1141147,869295
1141147,10673
1141147,23269
1141147,871431
870822,2092
870822,14732
870822,870818
870822,110825
870822,1412
870822,180342
870822,25963
870822,318822
870822,663753
870822,2880
870822,3417
870822,26008
870822,444872
870822,25415
870822,359526
870822,3388
870822,1879
870822,74458
870822,10759
870822,62967
870822,20731
870822,819953
870822,820410
870822,820013
363273,871415
819971,5269
819971,581186
819971,119022
819971,870818
819971,26543
819971,119025
819971,820006
819971,820017
819971,143397
819971,663753
819971,871494
819971,6511
819971,8212
819971,36753
819971,444872
819971,25415
819971,2386
819971,1631
819971,15143
819971,78009
819971,1428
819971,49036
819971,10759
819971,5574
819971,19334
819971,2390
819971,2098
819971,820013
819971,820016
180342,10746
59912,8124
59912,19960
59912,305519
59912,475757
59912,145949
59912,492220
59912,59907
59912,54315
59912,660940
59912,363273
59912,871571
59912,37511
59912,140967
59912,154948
59912,25285
59912,483243
59912,531191
59912,145955
59912,4189
59912,59965
59912,871582
59912,5657
1154805,11846
1154805,20622
1154805,871602
1154805,25164
1154805,871605
1154805,871606
1154805,871607
1154805,58398
1154805,24567
1154805,4159
1154805,150253
1154805,871612
1154805,254241
1154805,433497
1154805,871615
1154805,37648
1154805,81156
869266,8124
869266,871421
869266,869265
869266,869273
869266,54315
869266,157617
869266,1652
869266,59912
869266,140967
869266,531191
869266,869295
869266,871669
869266,315782
869266,869323
869266,10673
869266,871582
869266,871431
663753,24080
663753,1412
663753,318822
663753,25977
663753,871693
663753,820410
663753,5291
660940,305519
660940,19960
660940,475757
660940,145949
660940,869266
660940,59907
660940,492220
660940,1652
660940,363273
660940,54315
660940,157617
660940,59912
660940,2536
660940,25285
660940,8001
660940,59922
660940,483243
660940,869301
660940,42092
660940,145955
660940,492259
660940,12611
660940,23269
660940,59959
660940,6500
660940,487611
660940,871797
660940,154963
660940,492281
660940,5657
660940,869339
1141161,14515
1141161,871803
1141161,871804
1141161,76849
1141161,13372
1141161,11903
1141161,8137
1141161,52601
1141161,967
1141161,871812
1141161,94847
1141161,298226
1141161,45748
1141161,121104
180342,692050
180342,251876
180342,52870
180342,871823
180342,56786
180342,3417
180342,26008
180342,461870
180342,523254
180342,15192
180342,10757
180342,49036
180342,819953
180342,1888
871415,19960
871415,870990
871415,871843
871415,660940
871415,1652
871415,363273
871415,59912
871415,871415
871415,23148
871415,42092
871415,141001
871415,151233
871415,871001
871415,7320
871415,59965
871415,248566
871415,870986
871415,871858
871415,492220
871415,25285
871415,8001
871415,140993
871415,12611
871415,23269
871415,871002
871415,492281
871415,871875
871431,956
871431,869265
871431,869266
871431,49338
871431,54315
871431,157617
871431,59912
871431,140967
871431,27403
871431,869295
871431,966
871431,869301
871431,157625
871431,49341
871431,14523
871431,204820
871431,969
871431,869313
871431,869317
871431,974
871431,869323
871431,975
871431,8858
871431,869340
871804,871803
871804,871903
871804,8137
871804,94847
871804,298225
871804,298226
871804,121104
1154806,1405
1154806,1404
1154806,10735
1154806,2561
820016,2899
820016,545044
820016,5222
820016,461857
820016,93623
820016,871970
820016,2880
820016,820102
820016,39753
820016,22802
820016,5278
820016,494591
820016,2537
820016,5562
820016,461870
820016,1628
820016,68167
820016,2386
820016,17049
820016,234459
820016,15143
820016,10757
820016,49036
820016,74458
820016,10759
820016,6870
820016,3417
820016,366991
820016,3076
820016,5574
820016,15614
820016,76331
820016,39747
820016,6865
820016,120232
820016,1888
820016,66910
820016,1889
318822,26012
318822,10758
820004,872051
820004,2561
820004,2092
820004,54251
820004,107412
820004,10737
820004,74441
820004,25963
820004,820017
820004,180342
820004,461857
820004,93623
820004,872065
820004,872066
820004,614613
820004,93899
820004,2880
820004,1631
820004,1623
820004,357125
820004,24425
820004,26008
820004,7841
820004,1551
820004,26020
820004,26022
820004,234107
820004,872083
820004,26027
820004,860097
820004,674125
820004,872087
820004,744843
820004,872089
820004,2121
78009,1405
78009,872092
78009,5785
78009,25957
78009,1411
78009,25963
78009,25964
78009,461857
78009,14871
78009,7223
78009,25980
78009,4393
78009,50961
78009,1427
78009,3756
78009,95767
78009,10760
78009,10516
180342,2561
180342,14732
180342,91905
180342,820006
180342,820017
180342,25963
180342,461857
180342,1631
180342,169429
180342,1623
180342,370808
180342,78009
180342,381545
180342,21804
180342,69482
180342,2098
25963,2092
25963,2094
25963,25947
25963,1410
25963,39747
25963,74441
25963,5803
25963,2526
25963,91905
25963,25964
25963,10104
25963,9136
25963,70
25963,1417
25963,25892
25963,2101
25963,2537
25963,30921
25963,1425
25963,24425
25963,26008
25963,452
25963,26020
25963,26022
25963,1427
25963,49036
25963,637861
25963,820868
25963,820869
25963,820833
25963,74461
25963,820475
25963,184225
25963,820828
25963,2098
1141176,28864
1141176,28871
1141176,855
1141176,189631
1141176,872190
1141176,43548
1141176,135597
1141178,872211
1141178,872212
1141179,1849
1141179,223768
1141179,71440
1141179,872218
1141179,268779
1141179,255089
1141179,1870
1141179,85245
1141179,269863
1141179,20729
1141179,22227
1141179,8480
1141179,17148
1141179,872229
1141179,41344
1141179,1887
56405,15362
699640,872253
699640,872254
699640,872255
699640,46697
699640,702443
699640,64956
699640,872260
1141182,630610
1141182,213563
1141182,872263
1141182,872264
1141182,650388
1141182,84327
1141182,604
1141182,198580
1154807,872269
1154807,14463
1154807,872271
1154807,872272
1154807,872273
1154807,872274
1154807,62721
1154807,198580
1154807,872277
872264,614628
872264,58894
872264,833003
872264,230473
872264,872282
872264,64109
872264,872284
872264,724
872264,872273
872264,198580
872264,872288
872264,872289
1008422,12809
1008422,239
1008422,240
1008422,242
1008422,243
1008422,250
1008422,11886
1008422,872297
1008422,872298
1008422,12790
1008422,257
1008422,31553
1008422,872303
1008422,262
1008422,265
1008422,266
1008422,116006
1008422,291
1008422,116007
1008422,7775
1008422,872311
1008422,272
1008422,872314
1008422,17249
1008422,31586
1008420,63701
1008420,240
1008420,51958
1008420,449873
1008420,553562
1008420,872323
1008420,205361
1008420,872325
1008420,872326
1008420,258
1008420,262
1008420,872329
1008420,264
1008420,266
1008420,872332
1008420,872314
1008420,276
1154808,506476
1154808,253565
1154808,253567
1154808,166656
1154808,867870
1154808,2083
1154808,657137
1154809,8124
1154809,19960
1154809,118739
1154809,84000
266,247547
266,11886
266,244109
266,31553
266,872356
266,44089
266,265
266,266
266,872332
266,116007
266,11893
266,872314
266,261903
1141188,872365
1141188,22982
1141188,47950
1141188,565989
1141188,546936
1141188,872371
1141188,406925
1141188,3941
1141188,872374
1141188,291
1141188,872376
1141188,606560
1141188,700786
1141188,30763
1141188,872380
1141188,682623
1141188,703715
1127764,458313
1127764,566285
869188,2092
869188,25939
869188,13382
869188,25953
869188,959
869188,4159
869188,25986
869188,247863
869188,26022
869188,869197
869188,2116
869188,872412
869188,736637
7154,179625
7154,872416
7154,147273
7154,28954
1154810,45632
1154810,20728
1154810,72618
1154810,244638
1154810,965
1154810,71
1154810,43533
1154810,17148
1154810,173569
1154810,405462
1154810,108815
1154810,392255
1154810,5331
1154810,872445
1154810,421214
1154810,33671
1154810,141516
1154810,1870
1154810,14742
1154810,14739
1154810,512093
1154810,9875
1154810,18416
1154810,29183
1154810,18386
1154810,13323
1154810,38931
1154810,12065
1154810,38915
1154810,34224
1154810,29180
1154810,26887
1154810,38921
1154810,20048
1154810,33106
1154810,38920
1154810,73974
1154810,18403
1154810,4610
1154810,425200
1154810,8895
1154810,5332
1154810,541858
1154810,66458
1154810,18389
1154810,18412
1154810,872478
1154810,671351
1154810,158219
1154810,872481
1154810,40392
1154810,52997
1154810,40370
1154810,9874
1154810,32412
1154810,676004
1154810,872489
1154810,34245
1154810,432929
1154810,29191
1154810,18415
1154810,38933
1154810,42151
1154810,354711
1154810,5146
1154810,34229
1154810,4600
1154810,66459
1154810,675978
1154810,33654
1154810,1875
1154810,961
1154810,24642
1154810,16580
1154810,6485
1154810,33601
1154810,872512
1154810,872513
1154810,872514
1154810,8480
1154810,6474
1154810,25993
1154810,318219
1154810,33660
1154810,872521
1154810,872522
1154810,162343
1154810,66859
1154810,29192
1154810,47432
1154810,449698
1154810,674951
1154810,3977
1154810,110388
1154810,1879
1154810,8459
1154810,1865
1154810,704623
1154810,8464
1154810,169973
1154810,11472
1154810,820084
1141193,16674
1141193,9241
1141193,458307
1141193,458308
1141193,26773
1141193,566189
1141193,47946
1141193,566191
1141193,135649
1141193,45576
1141193,47950
1141193,47951
1141193,47191
1141193,8922
1141193,18349
1141193,152351
1141193,123299
1141193,8319
1141193,27690
1141193,458325
1141193,15394
1141193,872562
1141193,458328
1141193,47212
1141193,45587
1141193,458332
1141193,458333
1141193,26314
1141193,45760
1141193,188811
1141193,50516
1141193,566186
1141193,12772
566257,47950
566257,566168
566257,21522
566257,7484
566257,45760
1141195,1852
1141195,872582
1141195,71
1141195,18386
1141195,18389
1141195,29183
1141195,1870
1141195,318219
1141195,141516
1141195,43533
1141195,1879
1141195,13323
1141195,66459
1141195,40392
1141195,17148
1141195,18412
1141195,18415
820136,15371
820136,1888
820136,872603
820136,19335
820136,19312
820136,15361
820136,1887
820136,315185
820136,872610
820136,22227
820136,872218
304262,3487
304262,9241
304262,45576
304262,45587
304262,458332
872582,1887
872582,1852
872582,20716
872582,258575
872582,71
872582,18386
872582,5331
872582,872657
872582,29183
872582,250161
872582,1870
872582,872445
872582,29180
872582,38915
872582,26009
872582,318219
872582,4608
872582,40276
872582,318226
872582,675966
872582,22227
872582,55174
872582,34245
872582,18416
1154811,588
1154811,3010
1154811,872677
1154811,9241
1154811,56866
1154811,47819
1154811,47950
1154811,47952
1154811,222867
1154811,812304
1154811,7484
1154811,169487
1154811,22633
1154811,50516
68626,14844
68626,69
68626,872694
68626,872695
68626,872696
68626,872697
68626,22783
68626,964
68626,62062
68626,41349
68626,682058
68626,872703
68626,29285
68626,11111
68626,8744
68626,872707
68626,56275
68626,872709
68626,473530
68626,40039
68626,3558
68626,17977
40276,19335
1154812,9241
1154812,5129
1154812,45576
1154812,23903
1154812,47950
1154812,44968
1154812,123299
1154812,138952
1154812,138983
1154812,304262
1154812,135655
1154812,9098
1154812,9100
1154812,458325
1154812,7484
1154812,86039
1154812,61360
1154812,413978
1154812,458331
1154812,50516
69568,71
69568,16598
69568,16580
69568,69555
69568,24642
69568,27858
69568,52997
69568,10104
69568,872854
69568,37807
69568,70
69568,65
69568,2383
69568,1875
69568,155597
69568,965
69568,16589
69568,872863
69568,681310
69568,619926
69568,681646
69568,380511
69568,872868
69568,20728
69568,961
69568,69
69568,110904
69568,872513
69568,205659
69568,205656
69568,205655
1141206,51958
1141206,872879
1141206,872880
1141206,124267
1141206,70078
1141206,826571
1141206,872885
1141206,872886
1141206,872887
1141206,872888
1141206,872889
1141206,872890
1141206,124271
1141206,872892
1141206,872893
1141206,11892
1141206,872895
1141206,872896
1141206,32157
1141206,82765
1141206,872899
1141206,872900
1141206,71095
36063,872903
36063,872904
36063,682058
36063,872907
36063,872908
36063,239628
36063,612953
36063,152842
36063,241233
36063,872913
36063,128659
36063,473530
869448,446
869448,67354
869448,872919
869448,297
869448,10998
869448,89801
869448,872924
869448,872925
869448,19524
869448,872927
869448,872929
869448,845102
869448,92081
869448,78045
869448,112607
869448,872934
869448,267650
869448,872936
869448,872937
869448,19531
869448,872939
869448,872940
869448,872941
869448,114778
869448,872945
869448,872946
869448,872948
869448,140180
869448,32589
869448,15975
869448,872952
869448,272309
869448,872954
869448,872955
869448,872956
869448,872957
869448,872958
869448,872959
869448,872961
869448,872962
869448,73707
869448,872965
869448,872966
869448,872968
869448,872969
869448,821338
294036,265125
294036,158915
294036,294042
1141210,872992
1141210,872993
1141210,150281
23027,1847
23027,10098
23027,98
23027,10104
1154813,36428
1154813,20716
1154813,421214
1154813,873022
1154813,10098
1154813,6485
1154813,961
1154813,18386
1154813,24642
1154813,8470
1154813,5331
1154813,29183
1154813,872512
1154813,25993
1154813,1870
1154813,10104
1154813,872445
1154813,965
1154813,872513
1154813,872514
1154813,141516
1154813,873042
1154813,675978
1154813,33671
1154813,676004
1154813,18416
318219,421214
318219,820084
318219,354711
318219,873022
318219,10098
318219,18386
318219,5331
318219,29183
318219,1870
318219,34224
318219,10104
318219,872445
318219,38915
318219,11472
318219,33660
318219,965
318219,20728
318219,873066
318219,675978
318219,13323
318219,66458
318219,32412
318219,18416
1154814,6856
1154814,1847
1154814,177501
1154814,461854
1154814,1852
1154814,177505
1154814,461857
1154814,92
1154814,3940
1154814,10098
1154814,7450
1154814,1631
1154814,15680
1154814,36761
1154814,50690
1154814,461866
1154814,449091
1154814,10104
1154814,26009
1154814,461870
1154814,18860
1154814,1878
1154814,155597
1154814,1016
1154814,20233
1154814,1888
872696,4473
872696,65
872696,37807
872696,40370
872696,27858
872696,26775
872696,65494
872696,52997
872696,16580
872696,36063
872696,65496
872696,6485
872696,70
872696,22783
872696,964
872696,873115
872696,20343
872696,8464
872696,750666
872696,873119
872696,873120
872696,10104
872696,3388
872696,20728
872696,16589
872696,83
872696,873126
872696,873127
872696,4250
872696,473530
16580,10093
16580,40370
16580,27858
16580,139611
16580,16324
16580,36432
16580,16580
16580,52997
16580,71
16580,6485
16580,69555
16580,70
16580,964
16580,959
16580,24642
16580,34939
16580,151843
16580,619938
16580,69564
16580,965
16580,110904
16580,24657
16580,90358
16580,69571
16580,16598
16580,43533
16580,16589
16580,873160
348305,219889
348305,155467
348305,58334
348305,3442
348305,873192
270414,22774
270414,5217
270414,873197
270414,873198
270414,3035
270414,25964
270414,36063
270414,872696
270414,873203
270414,1860
270414,22783
270414,873206
270414,5895
270414,873208
270414,13020
270414,8470
270414,13370
270414,78949
270414,22802
270414,25993
270414,217496
270414,10104
270414,25999
270414,8467
270414,31424
270414,873220
270414,216031
270414,53714
270414,75592
270414,2390
270414,20732
270414,873227
270414,491210
859373,3442
872513,10093
872513,65
872513,458720
872513,37807
872513,14844
872513,69
872513,41838
872513,91905
872513,16580
872513,24635
872513,9136
872513,1860
872513,71
872513,6485
872513,209072
872513,22783
872513,705657
872513,24642
872513,8470
872513,873288
872513,872512
872513,80944
872513,10104
872513,965
872513,799245
872513,110904
872513,674951
872513,449698
872513,449699
872513,45632
872513,2383
872513,872514
872513,155597
872513,872854
872513,16589
872513,83
167982,36085
167982,3154
167982,344236
167982,58342
167982,98313
167982,181638
167982,58350
167982,33799
167982,8594
270414,77459
270414,169973
1141228,367
1141228,468842
1141228,873396
1141228,13371
1141228,873398
1141228,294076
1141228,873400
1141228,99577
1141228,970
1141228,418077
1141228,279877
1141229,10093
1141229,16580
1141229,1860
1141229,6485
1141229,8470
1141229,80944
1141229,10104
1141229,449698
1141229,872513
1141229,22333
1141229,109071
1141229,90358
1141229,618255
1141229,966
1141229,204820
1141229,970
1141229,681227
1141229,33671
69569,303084
69569,27858
69569,16580
69569,52997
69569,1860
69569,475338
69569,69555
69569,24642
69569,873433
69569,152007
69569,69568
69569,873436
69569,16589
69569,90373
69569,58192
69569,4250
40370,65
40370,10093
40370,37807
40370,303084
40370,27858
40370,24631
40370,69
40370,16580
40370,52997
40370,10104
40370,6485
40370,209072
40370,69555
40370,70
40370,961
40370,873433
40370,43527
40370,873460
40370,110904
40370,674951
40370,2383
40370,16598
40370,968
40370,872854
40370,16589
40370,90373
40370,873160
40370,4250
1141232,24160
1141232,197757
1141232,38783
1141232,24162
1141232,24420
873396,468842
873396,13371
873396,40545
873396,24649
873396,873481
873396,294076
873396,541499
873396,873484
873396,970
873396,873486
873396,256261
873396,418077
873396,12364
873396,3808
873396,40569
873396,85018
873396,24662
150284,230557
150284,157374
150284,21154
150284,10834
150284,150275
150284,97542
1141236,25977
1141236,843611
1141236,74649
1141236,14921
1141236,873504
1141236,328850
1141236,200179
1141236,635190
1141236,16210
1141236,873510
1028502,40526
1028502,115842
1028502,10633
1028502,58290
1028502,36442
1028502,873517
1028502,103473
1028502,13040
1028502,23853
1605,28552
1605,461801
1605,197111
1605,8740
1605,1610
1605,8744
1605,873527
1605,873528
167981,607741
167981,167983
167981,873531
167981,36085
167981,36438
167981,796811
167981,89222
167981,58328
167981,89225
167981,344236
167981,278328
167981,873541
167981,682308
1141240,873531
1141240,167983
1141240,36085
1141240,873546
1141240,688797
1141240,144817
1141240,103473
1141240,615130
1141240,873552
1141240,33799
1141240,873541
1141241,31201
1141241,6254
1141241,56977
1141241,724090
16580,65
16580,688998
16580,458720
16580,37807
16580,104222
16580,14844
16580,69
16580,41838
16580,91905
16580,24635
16580,10104
16580,9136
16580,267361
16580,209072
16580,22783
16580,961
16580,16586
16580,80944
16580,56745
16580,2383
16580,872514
16580,872854
16580,16862
16580,83
16580,19032
1154815,12172
1154815,104516
1154815,27136
1154815,9930
1154815,79574
1154815,873616
1154815,21311
1154815,21314
1154815,1922
1154815,21319
1154815,21325
1154815,21321
1154815,21322
1154815,21324
1154815,873628
1154815,104534
1154815,104535
1154815,16879
1154815,21376
1154815,21398
1154815,104543
1154815,1387
1154815,74615
1154815,873640
1154815,104546
339299,873659
339299,2094
339299,873663
339299,9241
339299,135138
339299,873666
339299,74441
339299,7147
339299,140792
339299,25892
339299,736519
339299,833666
339299,544270
339299,47556
339299,3487
339299,41835
339299,873678
339299,92519
339299,181476
339299,738952
339299,92564
339299,2121
66392,2092
66392,738754
66392,873687
66392,135138
66392,74441
66392,736504
66392,25974
66392,736519
66392,2101
66392,47556
66392,1008
66392,24425
66392,2110
66392,736590
66392,2632
66392,339299
66392,638488
66392,873705
66392,873706
66392,2116
66392,2120
66392,5124
66392,873710
66392,2098
66392,873712
874487,2100
874487,2110
874487,339299
874487,66392
873773,2092
873773,736471
873773,135138
873773,25962
873773,74441
873773,873722
873773,2101
873773,47556
873773,736551
873773,1008
873773,24425
873773,638481
873773,2110
873773,2632
873773,66392
873773,339299
873773,873706
873773,2116
1141249,736471
1141249,135138
1141249,25962
1141249,74441
1141249,873758
1141249,176324
1141249,25974
1141249,61534
1141249,463222
1141249,736519
1141249,2101
1141249,1008
1141249,638481
1141249,26023
1141249,736590
1141249,66392
1141249,339299
1141249,873773
1141249,638488
1141249,873706
1141249,2116
1141249,2120
303084,65
303084,27858
303084,69
303084,16580
303084,475338
303084,71
303084,6485
303084,70
303084,961
303084,43527
303084,965
303084,110904
303084,674951
303084,968
303084,90373
1154816,205031
1154816,15218
1154816,238405
1154816,102425
1154816,712506
1154816,50458
1154816,873802
1154816,15222
1154816,15221
1154816,873805
1154816,873806
1154816,15224
1154816,873808
1154816,24872
1154816,873810
1154816,873811
1154816,873812
1154816,144375
1154816,873814
1154816,100680
1154816,395931
1154816,201847
1154816,290843
1154816,8720
674951,6476
1141252,873821
1141252,79871
1141252,39763
1154817,10093
1154817,16580
1154817,24635
1154817,10104
1154817,71
1154817,6485
1154817,8470
1154817,965
1154817,674951
1154817,872514
1154817,16589
1154817,233026
52997,65
52997,10093
52997,37807
52997,303084
52997,40370
52997,27858
52997,14844
52997,16580
52997,10104
52997,71
52997,209072
52997,69555
52997,22783
52997,961
52997,964
52997,16586
52997,24642
52997,873433
52997,43527
52997,873871
52997,965
52997,90358
52997,2383
52997,16598
52997,873066
52997,872854
52997,43533
52997,16589
52997,90373
52997,83
52997,4250
16580,90326
16580,873892
16580,303064
1154818,896
1154818,119176
1154818,9248
110904,16580
110904,71
110904,69555
110904,959
110904,90326
110904,70
110904,619938
110904,69564
110904,16598
110904,16589
110904,873160
1141258,5670
1141258,3154
1141258,896
435944,24752
435944,4121
435944,4122
435944,435944
435944,874114
435944,2150
435944,2152
435944,2208
435944,4130
435944,874119
435944,58954
435944,2231
435944,1565
435944,2249
435944,17138
435944,52750
528851,134650
528851,146760
528851,345178
528851,435944
528851,874133
528851,595738
528851,2152
528851,2160
528851,528875
528851,2178
528851,253536
528851,2182
528851,27004
528851,874142
528851,2210
528851,332722
528851,2231
528851,185320
528851,226890
528851,105352
528851,26993
528851,36307
528851,2287
528851,528851
528851,874153
528851,2300
528851,2301
783842,874236
783842,874237
783842,874238
783842,874240
783842,874241
783842,669286
783842,874243
783842,107264
783842,440913
783842,874246
783842,874247
783842,783846
955256,2092
955256,25941
955256,16696
955256,874294
955256,132939
955256,98
955256,14176
955256,874299
955256,26465
955256,874301
955256,874303
955256,304288
1141270,2092
1141270,25941
1141270,16696
1141270,132939
1141270,25975
1141270,139917
1141270,14176
1141270,874299
1141270,26465
1141270,874301
955442,2092
955442,25975
955442,874321
955442,305
955442,1455
955442,874299
955442,874325
955442,26465
955442,874301
955442,874328
1141272,141680
1141272,874330
1141272,874331
35151,2462
35151,35145
35151,76755
35151,829656
35151,5216
35151,874356
35151,874357
35151,66357
35151,2480
35151,7437
35151,14850
35151,74448
35151,874365
35151,98
35151,66391
35151,178706
35151,874370
35151,1631
874356,39763
874356,35145
874356,39669
874356,47559
874356,874356
874356,2462
874356,5216
874356,12126
874356,724
874356,95
874356,40101
874356,49
874356,5394
874356,65571
874356,12131
874356,40473
874356,7453
874356,98
874356,43369
874356,829656
874356,101336
874370,35145
874370,5216
874370,874450
874370,66357
874370,24427
874370,15375
874370,74448
874370,24430
874370,874456
874370,5243
874370,66391
874370,39763
874370,246684
874370,828994
874370,1016
874370,8719
874357,2462
874357,35145
874357,76755
874357,874356
874357,874469
874357,724
874357,66357
874357,458349
874357,30497
874357,95
874357,7476
874357,1631
874357,14850
874357,24428
874357,73417
874357,874480
874357,796449
874357,119314
874357,20083
874357,4394
874357,66392
874357,874487
874357,753884
874357,76778
874357,76779
874357,6458
48168,15722
48168,1652
48168,431056
48168,6193
48168,121
48168,122
48168,25611
48168,18928
1154819,2092
1154819,25941
1154819,81885
1154819,616443
1154819,3482
1154819,26511
1154819,171705
1154819,123763
1154819,1649
1154819,25961
1154819,2319
1154819,25974
1154819,4097
1154819,874517
1154819,8349
1154819,874521
1154819,123771
1154819,7484
1154819,427759
1154819,21186
1154819,70351
1154819,435491
1154819,171110
1154819,70357
