id,filename,citation
663195,http:##www.eecs.umich.edu#~ashaikh#research#papers#rtas96.ps.Z,"[ASJS96] <author> T. Abdelzaher, A. Shaikh, F. Jahanian, and K. Shin. RTCAST: </author> <title> Lightweight multicast for real-time process groups. </title> <booktitle> In Proceedings of the IEEE Real-Time Technology and Applications Symposium, </booktitle> <pages> pages 250-259, </pages> <month> Jun </month> <year> 1996. </year>"
663224,http:##www.eecs.umich.edu#PPP#HPL-96-157.ps,"[Abandah and Davidson, 1998b] <author> Abandah, G. and Davidson, E. </author> <year> (1998b). </year> <title> Configuration Independent Analysis for Characterizing Shared-Memory Applications. </title> <booktitle> In Proc. 12th IPPS. </booktitle> <pages> 16 </pages>"
663224,http:##www.eecs.umich.edu#PPP#IPPS98.ps,"[Abandah and Davidson, 1998b] <author> Abandah, G. and Davidson, E. </author> <year> (1998b). </year> <title> Configuration Independent Analysis for Characterizing Shared-Memory Applications. </title> <booktitle> In Proc. 12th IPPS. </booktitle> <pages> 16 </pages>"
663224,http:##www.eecs.umich.edu#techreports#cse#1998#CSE-TR-357-98.ps.gz,"[Abandah and Davidson, 1998b] <author> Abandah, G. and Davidson, E. </author> <year> (1998b). </year> <title> Configuration Independent Analysis for Characterizing Shared-Memory Applications. </title> <booktitle> In Proc. 12th IPPS. </booktitle> <pages> 16 </pages>"
663224,http:##www.eecs.umich.edu#~gabandah#HPL-96-157.ps,"[Abandah and Davidson, 1998b] <author> Abandah, G. and Davidson, E. </author> <year> (1998b). </year> <title> Configuration Independent Analysis for Characterizing Shared-Memory Applications. </title> <booktitle> In Proc. 12th IPPS. </booktitle> <pages> 16 </pages>"
663315,ftp:##ftp.irit.fr#pub#IRIT#APARA#Superscalar#R_IRIT_96_09.ps.gz,"[45] <author> A. Seznec, S. Jourdan, P. Sainrat, and P. Michaud, </author> <title> ""Multiple-block ahead branch predictors,"" </title> <booktitle> in Proceedings of the 7th International Conference on Architectural Support for Programming Languages and Operating Systems, </booktitle> <year> 1996. </year>"
663342,http:##www.eecs.umich.edu#techreports#cse#1997#CSE-TR-348-97.ps.gz,"[16] <author> Edward S Tam, Jude A. Rivers, Edward S Davidson, </author> <title> Flexible Timing Simulation of Multiple-Cache Configurations, </title> <type> CSE Tech Report, </type> <institution> University of Michigan. </institution>"
663342,http:##www.eecs.umich.edu#~estam#mlcache_tech_report.ps.gz,"[16] <author> Edward S Tam, Jude A. Rivers, Edward S Davidson, </author> <title> Flexible Timing Simulation of Multiple-Cache Configurations, </title> <type> CSE Tech Report, </type> <institution> University of Michigan. </institution>"
663343,http:##www.eecs.umich.edu#~tyson#Postscript#IJPP97.ps.gz,"[18] <author> Gary Tyson, Matthew Farrens, John Matthews, Andrew R. Pleszkun, </author> <title> Managing Data Caches Using Selective Cache Line Replacement Int\'l Journal of Parallel Programming, </title> <journal> Vol. </journal> <volume> 25, No. 3, </volume> <pages> 1997 pp 213-242. 27 </pages>"
663352,http:##www.eecs.umich.edu#PPP#CSE-TR-277-96.ps,"[Abandah and Davidson, 1998a] <author> Abandah, G. and Davidson, E. </author> <year> (1998a). </year> <title> Characterizing Distributed Shared Memory Performance: A Case Study of the Convex SPP1000. </title> <journal> IEEE Trans. Parallel and Distributed Systems, 9(2):206216. </journal>"
663352,http:##www.eecs.umich.edu#PPP#TPDS98.ps,"[Abandah and Davidson, 1998a] <author> Abandah, G. and Davidson, E. </author> <year> (1998a). </year> <title> Characterizing Distributed Shared Memory Performance: A Case Study of the Convex SPP1000. </title> <journal> IEEE Trans. Parallel and Distributed Systems, 9(2):206216. </journal>"
663352,http:##www.eecs.umich.edu#techreports#cse#1996#CSE-TR-277-96.ps.gz,"[Abandah and Davidson, 1998a] <author> Abandah, G. and Davidson, E. </author> <year> (1998a). </year> <title> Characterizing Distributed Shared Memory Performance: A Case Study of the Convex SPP1000. </title> <journal> IEEE Trans. Parallel and Distributed Systems, 9(2):206216. </journal>"
663352,http:##www.eecs.umich.edu#~gabandah#TPDS98.ps,"[Abandah and Davidson, 1998a] <author> Abandah, G. and Davidson, E. </author> <year> (1998a). </year> <title> Characterizing Distributed Shared Memory Performance: A Case Study of the Convex SPP1000. </title> <journal> IEEE Trans. Parallel and Distributed Systems, 9(2):206216. </journal>"
663354,http:##www.eecs.umich.edu#PPP#ISCA98.ps,"[AD98d] <author> G. Abandah and E. Davidson. </author> <title> Effects of Architectural and Technological Advances on the HP/Convex Exemplar\'s Memory and Communication Performance. </title> <booktitle> In Proc. 25th ISCA, </booktitle> <month> June </month> <year> 1998. </year>"
663354,http:##www.eecs.umich.edu#~gabandah#ISCA98.ps,"[AD98d] <author> G. Abandah and E. Davidson. </author> <title> Effects of Architectural and Technological Advances on the HP/Convex Exemplar\'s Memory and Communication Performance. </title> <booktitle> In Proc. 25th ISCA, </booktitle> <month> June </month> <year> 1998. </year>"
663403,http:##www.eecs.umich.edu#PPP#ieeetps93.ps,"[MSSAD93] <author> W. Mangione-Smith, T-P. Shih, S. Abraham, and E. Davidson. </author> <title> Approaching a Machine-Application Bound in Delivered Performance on Scientific Code. </title> <booktitle> IEEE Proc., </booktitle> <address> 81(8):11661178, </address> <month> August </month> <year> 1993. </year>"
663422,http:##www.eecs.umich.edu#PPP#karens_thesis.ps,"[Tom95] <author> K. Tomko. </author> <title> Domain Decomposition, Irregular Application, and Parallel Computers. </title> <type> PhD thesis, </type> <institution> University of Michigan, </institution> <year> 1995. </year>"
663429,http:##iacoma.cs.uiuc.edu#iacoma-papers#numarc.ps,"[ZT97] <author> Z. Zhang and J. Torrellas. </author> <title> Reducing Remote Conflict Misses: NUMA with Remote Cache versus COMA. </title> <booktitle> In Proc. HPCA-3, </booktitle> <pages> pages 272281, </pages> <year> 1997. </year> <month> 150 </month>"
663487,http:##www.eecs.umich.edu#techreports#cse#1998#CSE-TR-356-98.ps.gz,"[20] <author> Hengming Zou and Farnam Jahanian. </author> <title> Real-time primary-backup replications with temporal consistency guarantees. </title> <booktitle> In IEEE Proceedings International Conference on Distributed Computing System, </booktitle> <pages> pages 48-56, </pages> <month> May </month> <year> 1998. </year> <month> 20 </month>"
663487,http:##www.eecs.umich.edu#~farnam#papers#rtpb-c.ps,"[20] <author> Hengming Zou and Farnam Jahanian. </author> <title> Real-time primary-backup replications with temporal consistency guarantees. </title> <booktitle> In IEEE Proceedings International Conference on Distributed Computing System, </booktitle> <pages> pages 48-56, </pages> <month> May </month> <year> 1998. </year> <month> 20 </month>"
663510,ftp:##ftp.eecs.umich.edu#groups#gasm#dlx.ps,"[3] <author> E. Borger, S. Mazzanti. </author> <title> A Practical Method for Rigorously Controllable Hardware Design. </title> <editor> In: J.P. Bowen, M.B. Hinchey, and D. Till (Eds.), ZUM\'97: </editor> <title> The Z Formal Specification Notation, </title> <publisher> Springer LNCS 1212, </publisher> <pages> pp. 151-187. </pages>"
663510,ftp:##ftp.eecs.umich.edu#groups#gasm#dlx.ps.gz,"[3] <author> E. Borger, S. Mazzanti. </author> <title> A Practical Method for Rigorously Controllable Hardware Design. </title> <editor> In: J.P. Bowen, M.B. Hinchey, and D. Till (Eds.), ZUM\'97: </editor> <title> The Z Formal Specification Notation, </title> <publisher> Springer LNCS 1212, </publisher> <pages> pp. 151-187. </pages>"
663516,http:##www.win.tue.nl#~hooman#RPC.ps,"[Hoo96] <author> J. Hooman. </author> <title> Using PVS for an assertional verification of the RPC-memory specification problem. </title> <booktitle> In Formal Systems Specification; The RPC-Memory Specification Case Study, </booktitle> <pages> pages 275-304. </pages> <publisher> LNCS 1169, Springer-Verlag, </publisher> <year> 1996. </year>"
663518,ftp:##ftp.eecs.umich.edu#groups#gasm#arm.ps,"[11] <author> Huggins, J. K., and Van Campenhout, D. </author> <title> Specification and verification of pipelining in the ARM2 RISC microprocessor. </title> <booktitle> In Digest IEEE Int. High Level Design Validation and Test Workshop (1997), </booktitle> <pages> pp. 186-193. </pages>"
663518,ftp:##ftp.eecs.umich.edu#groups#gasm#arm.ps.gz,"[11] <author> Huggins, J. K., and Van Campenhout, D. </author> <title> Specification and verification of pipelining in the ARM2 RISC microprocessor. </title> <booktitle> In Digest IEEE Int. High Level Design Validation and Test Workshop (1997), </booktitle> <pages> pp. 186-193. </pages>"
663518,ftp:##ftp.eecs.umich.edu#groups#gasm#armabst.ps,"[11] <author> Huggins, J. K., and Van Campenhout, D. </author> <title> Specification and verification of pipelining in the ARM2 RISC microprocessor. </title> <booktitle> In Digest IEEE Int. High Level Design Validation and Test Workshop (1997), </booktitle> <pages> pp. 186-193. </pages>"
663518,ftp:##ftp.eecs.umich.edu#groups#gasm#armabst.ps.gz,"[11] <author> Huggins, J. K., and Van Campenhout, D. </author> <title> Specification and verification of pipelining in the ARM2 RISC microprocessor. </title> <booktitle> In Digest IEEE Int. High Level Design Validation and Test Workshop (1997), </booktitle> <pages> pp. 186-193. </pages>"
663518,http:##www.eecs.umich.edu#techreports#cse#1996#CSE-TR-321-96.ps.gz,"[11] <author> Huggins, J. K., and Van Campenhout, D. </author> <title> Specification and verification of pipelining in the ARM2 RISC microprocessor. </title> <booktitle> In Digest IEEE Int. High Level Design Validation and Test Workshop (1997), </booktitle> <pages> pp. 186-193. </pages>"
663518,http:##www.eecs.umich.edu#techreports#cse#1998#CSE-TR-371-98.ps.gz,"[11] <author> Huggins, J. K., and Van Campenhout, D. </author> <title> Specification and verification of pipelining in the ARM2 RISC microprocessor. </title> <booktitle> In Digest IEEE Int. High Level Design Validation and Test Workshop (1997), </booktitle> <pages> pp. 186-193. </pages>"
663518,http:##www.eecs.umich.edu#~davidvc#publications#hldvt97_armasm.ps,"[11] <author> Huggins, J. K., and Van Campenhout, D. </author> <title> Specification and verification of pipelining in the ARM2 RISC microprocessor. </title> <booktitle> In Digest IEEE Int. High Level Design Validation and Test Workshop (1997), </booktitle> <pages> pp. 186-193. </pages>"
663518,http:##www.eecs.umich.edu#~davidvc#publications#todaes98_armasm.ps,"[11] <author> Huggins, J. K., and Van Campenhout, D. </author> <title> Specification and verification of pipelining in the ARM2 RISC microprocessor. </title> <booktitle> In Digest IEEE Int. High Level Design Validation and Test Workshop (1997), </booktitle> <pages> pp. 186-193. </pages>"
663522,ftp:##ftp.eecs.umich.edu#groups#gasm#wamcase.ps,"[Schellhorn, Ahrendt 97] <author> Schellhorn, G., Ahrendt, W.: </author> <title> ""Reasoning about Abstract State Machines: The WAM Case Study""; J.UCS (Journal for Universal Computer Science) Special ASM Issue (Part I) 3,4 (1997), </title> <type> 377-413. </type>"
663524,ftp:##ftp.eecs.umich.edu#groups#gasm#modcheck.ps,"[17] <author> Winter, K. </author> <title> Model checking for abstract state machines. </title> <journal> Journal of Universal Computer Science 3, </journal> <volume> 5 (1997), </volume> <pages> 689-701. </pages>"
663539,http:##www.eecs.umich.edu#HPS#pub#promotion_isca25.ps,"[18] <author> S. J. Patel, M. Evers, and Y. N. Patt, </author> <title> ""Improving trace cache effectiveness with branch promotion and trace packing,"" </title> <booktitle> in Proceedings of the 25th Annual International Symposium on Computer Architecture, </booktitle> <year> 1998. </year>"
663553,http:##www.eecs.umich.edu#techreports#cse#1998#CSE-TR-374-98.ps.gz,"[4] <author> Hardwick, J. and Stout, Q.F. </author> <year> (1995), </year> <title> ""Determining optimal few-stage allocation procedures"", </title> <journal> Computing Science and Stat. </journal> <volume> 27. </volume>"
663553,http:##www.eecs.umich.edu#~qstout#pap#IF95few.ps,"[4] <author> Hardwick, J. and Stout, Q.F. </author> <year> (1995), </year> <title> ""Determining optimal few-stage allocation procedures"", </title> <journal> Computing Science and Stat. </journal> <volume> 27. </volume>"
663553,http:##www.eecs.umich.edu#~qstout#pap#IF95few.ps.Z,"[4] <author> Hardwick, J. and Stout, Q.F. </author> <year> (1995), </year> <title> ""Determining optimal few-stage allocation procedures"", </title> <journal> Computing Science and Stat. </journal> <volume> 27. </volume>"
663553,http:##www.eecs.umich.edu#~qstout#pap#fewstage.ps,"[4] <author> Hardwick, J. and Stout, Q.F. </author> <year> (1995), </year> <title> ""Determining optimal few-stage allocation procedures"", </title> <journal> Computing Science and Stat. </journal> <volume> 27. </volume>"
663553,http:##www.eecs.umich.edu#~qstout#pap#fewstage.ps.Z,"[4] <author> Hardwick, J. and Stout, Q.F. </author> <year> (1995), </year> <title> ""Determining optimal few-stage allocation procedures"", </title> <journal> Computing Science and Stat. </journal> <volume> 27. </volume>"
663554,http:##www.eecs.umich.edu#~qstout#pap#bipoly.bw.ps,"[9] <author> Hardwick, J. and Stout, Q.F. </author> <year> (1993a), </year> <title> ""Optimal allocation for estimating the product of two means"", </title> <booktitle> Computing Science and Statistics 24, </booktitle> <pages> pp. 592-596. </pages>"
663554,http:##www.eecs.umich.edu#~qstout#pap#bipoly.bw.ps.Z,"[9] <author> Hardwick, J. and Stout, Q.F. </author> <year> (1993a), </year> <title> ""Optimal allocation for estimating the product of two means"", </title> <booktitle> Computing Science and Statistics 24, </booktitle> <pages> pp. 592-596. </pages>"
663573,http:##www.cs.umd.edu#users#debanjan#psfiles#infocom98c.ps,"[9] <author> R. Engel, D. Kandlur, A. Mehra, and D. Saha, </author> <title> ""Exploring the performance impact of QoS support in TCP/IP protocol stacks,"" </title> <booktitle> in Proc. IEEE INFOCOM, </booktitle> <address> San Francisco, CA, </address> <month> March </month> <year> 1998. </year>"
663607,http:##www.eecs.umich.edu#~zaher#clips.ps,"[43] <author> T. Abdelzaher and K. Shin, </author> <title> ""End-host architecture for QoS-adaptive communication,"" </title> <booktitle> in to appear in Proc. Real-Time Technology and Applications Symposium, </booktitle> <address> Denver, Colorado, </address> <month> June </month> <year> 1998. </year>"
663607,http:##www.eecs.umich.edu#~zaher#rtas98.ps,"[43] <author> T. Abdelzaher and K. Shin, </author> <title> ""End-host architecture for QoS-adaptive communication,"" </title> <booktitle> in to appear in Proc. Real-Time Technology and Applications Symposium, </booktitle> <address> Denver, Colorado, </address> <month> June </month> <year> 1998. </year>"
663616,ftp:##gaia.cs.umass.edu#pub#Nahu97:Cache.ps.Z,"[52] <author> E. Nahum, D. Yates, J. Kurose, and D. Towsley, </author> <title> ""Cache behavior of network protocols,"" </title> <booktitle> in Proc. of ACM SIGMETRICS, </booktitle> <pages> pp. 169-180, </pages> <month> June </month> <year> 1997. </year>"
663695,http:##www.cs.columbia.edu#CAVE#papers#nayar#nayar-fang-boult-color_polar_ijcv-96.ps.gz,"[Nayar et al. 95] <author> S. K. Nayar, X. Fang, and T. E. Boult, </author> <title> ""Separation of Reflection Components Using Color and Polarization,"" </title> <journal> International Journal of Computer Vision, </journal> <note> in press, 1995. Also Tech. Rep. CUCS-058-92. </note>"
663697,ftp:##ftp.cs.columbia.edu#pub#CAVE#papers#nayar#nayar-bolle-ratios_ijcv-96.ps.gz,"[29] <author> S.K. Nayar and R.M. Bolle. </author> <title> Reflectance based object recognition. </title> <journal> IJCV, </journal> <volume> 17, </volume> <year> 1996. </year>"
663753,http:##www-csag.cs.uiuc.edu#papers#oopsla-98.ps,"[9] <author> Julian Dolby. </author> <title> Automatic inline allocation of objects. </title> <booktitle> In Proceedings of the 1997 ACM SIGPLAN Conference on Programming Language Design and Implementation, </booktitle> <pages> pages 7-17, </pages> <address> Las Vegas, Nevada, </address> <month> June </month> <year> 1997. </year>"
663753,http:##www-csag.cs.uiuc.edu#papers#pldi97.ps,"[9] <author> Julian Dolby. </author> <title> Automatic inline allocation of objects. </title> <booktitle> In Proceedings of the 1997 ACM SIGPLAN Conference on Programming Language Design and Implementation, </booktitle> <pages> pages 7-17, </pages> <address> Las Vegas, Nevada, </address> <month> June </month> <year> 1997. </year>"
663764,ftp:##ftp.cs.umass.edu#pub#mckinley#ics94.ps.gz,"[24] <author> Kathryn S. McKinley. </author> <title> Evaluating automatic parallelization for efficient execution on shared-memory multiprocessors. </title> <booktitle> In Proceedings of the International Conference on Supercomputing, </booktitle> <year> 1994. </year>"
663793,http:##www.eecs.umich.edu#~thalerd#gdt-spec.ps,"[16] <author> D. Thaler. Globally-distributed troubleshooting (GDT): </author> <title> Protocol specification. </title> <booktitle> Work in progress, </booktitle> <month> November </month> <year> 1996. </year>"
663799,http:##www.eecs.umich.edu#~thalerd#hrw.ps,"[22] <author> D. Thaler and C.V. Ravishankar. </author> <title> Using name-based mappings to increase hit rates. </title> <journal> ACM/IEEE Transactions on Networking, </journal> <note> to appear. </note>"
663918,http:##www.eecs.umich.edu#techreports#cse#1996#CSE-TR-304-96.ps.gz,"[68] <author> N.R. Manohar and A. Prakash. </author> <title> Design issues on heterogeneous replayable workspaces. </title> <type> Technical Report Technical Report CSE-, </type> <institution> Department of Eletrical Engineering and Computer Science, University of Michigan, </institution> <year> 1996. </year>"
663918,http:##www.eecs.umich.edu#~nelsonr#postscript-docs#techrpt96-2.ps,"[68] <author> N.R. Manohar and A. Prakash. </author> <title> Design issues on heterogeneous replayable workspaces. </title> <type> Technical Report Technical Report CSE-, </type> <institution> Department of Eletrical Engineering and Computer Science, University of Michigan, </institution> <year> 1996. </year>"
663921,ftp:##ftp.eecs.umich.edu#people#aprakash#collaboration#papers#multimedia94.ps.Z,"[71] <author> A. Mathur and A. Prakash. </author> <title> Protocols for integrated audio and shared windows in collaborative systems. </title> <booktitle> In Proc. of ACM Multimedia \'94, </booktitle> <pages> pages 381-390, </pages> <address> San Francisco, CA, USA, </address> <month> October </month> <year> 1994. </year>"
663941,http:##www.cs.columbia.edu#~hgs#papers#Schu9610_Operating.ps.gz,"[93] <author> H. Schulzrinne. </author> <title> Operating system issues for continuous media. </title> <journal> Multimedia Systems, </journal> <volume> 4(5) </volume> <pages> 269-280, </pages> <month> October </month> <year> 1996. </year>"
663984,http:##www.cs.ucsd.edu#users#jenny#CCC97#CCC.ps,"[Sch97] <author> Jennifer M. Schopf. </author> <title> Structural prediction models for high-performance distributed applications. </title> <note> In CCC \'97, 1997. Also available as www.cs.ucsd.edu/ users/jenny/ CCC97/index.html. </note>"
663984,http:##www.cs.ucsd.edu#users#jenny#CCC97#abs.ps,"[Sch97] <author> Jennifer M. Schopf. </author> <title> Structural prediction models for high-performance distributed applications. </title> <note> In CCC \'97, 1997. Also available as www.cs.ucsd.edu/ users/jenny/ CCC97/index.html. </note>"
664092,http:##www.eecs.umich.edu#PPP#CSE-TR-317-96.ps,"[Tam96] <author> E. S. Tam and E. S. Davidson, </author> <title> ""Early Design Cycle Timing Simulation of Caches,"" </title> <type> Technical Report CSE-TR-317-96, </type> <institution> University of Michigan, </institution> <month> November </month> <year> 1996. </year>"
664092,http:##www.eecs.umich.edu#~estam#prelim.ps.gz,"[Tam96] <author> E. S. Tam and E. S. Davidson, </author> <title> ""Early Design Cycle Timing Simulation of Caches,"" </title> <type> Technical Report CSE-TR-317-96, </type> <institution> University of Michigan, </institution> <month> November </month> <year> 1996. </year>"
664093,http:##www.eecs.umich.edu#PPP#ICCD95.ps,"[Wellman95] <author> J-D Wellman and E. S. Davidson, </author> <title> ""The Resource Conflict Methodology for Early-Stage Design Space Exploration of Superscalar RISC Processors,"" </title> <booktitle> Proceedings of the 1995 ICCD, </booktitle> <address> Austin, Texas, </address> <month> October 2-4, </month> <year> 1995. </year> <pages> pp. 110-115. </pages>"
664209,ftp:##ftp.eecs.umich.edu#people#mathur#CSE-TR-290-96.ps,"[9] <author> Hall, R.W., Mathur, A., Jahanian, F., Prakash, A., Rasmussen, C. ""Corona: </author> <title> A Communication Service for Scalable, Reliable Group Collaboration Systems."" </title> <booktitle> To appear in Proceedings of the ACM Conf. on Computer Supported Cooperative Work (CSCW \'96), </booktitle> <address> Boston, MA, </address> <month> Nov. </month> <year> 1996. </year>"
664209,ftp:##rtcl.eecs.umich.edu#outgoing#farnam#CSE-TR-290-96.ps.gz,"[9] <author> Hall, R.W., Mathur, A., Jahanian, F., Prakash, A., Rasmussen, C. ""Corona: </author> <title> A Communication Service for Scalable, Reliable Group Collaboration Systems."" </title> <booktitle> To appear in Proceedings of the ACM Conf. on Computer Supported Cooperative Work (CSCW \'96), </booktitle> <address> Boston, MA, </address> <month> Nov. </month> <year> 1996. </year>"
664212,ftp:##ftp.eecs.umich.edu#people#aprakash#collaboration#papers#icmcs96.ps,"[11] <author> A.G. Mathur and A. Prakash. </author> <title> A Protocol Composition-Based Approach to QoS Control in Collaboration Systems. </title> <booktitle> In Proceedings of the Third IEEE International Conference on Multimedia Computing and Systems, </booktitle> <address> Hiroshima, Japan, </address> <month> June </month> <year> 1996. </year>"
664212,ftp:##ftp.eecs.umich.edu#people#mathur#icmcs96.ps,"[11] <author> A.G. Mathur and A. Prakash. </author> <title> A Protocol Composition-Based Approach to QoS Control in Collaboration Systems. </title> <booktitle> In Proceedings of the Third IEEE International Conference on Multimedia Computing and Systems, </booktitle> <address> Hiroshima, Japan, </address> <month> June </month> <year> 1996. </year>"
664212,http:##www.eecs.umich.edu#techreports#cse#1995#CSE-TR-274-95.ps.gz,"[11] <author> A.G. Mathur and A. Prakash. </author> <title> A Protocol Composition-Based Approach to QoS Control in Collaboration Systems. </title> <booktitle> In Proceedings of the Third IEEE International Conference on Multimedia Computing and Systems, </booktitle> <address> Hiroshima, Japan, </address> <month> June </month> <year> 1996. </year>"
664217,http:##www.eecs.umich.edu#~farnam#papers#ecscw97.ps.gz,"[24] <author> H. Shim, R. Hall, A. Prakash, and F. Jahanian. </author> <title> Providing Flexible Services for Managing Shared State in Collaborative Systems. </title> <booktitle> In Proceedings of the ECSCW European Conference on Computer Supported Cooperative Work (to appear), </booktitle> <year> 1997. </year>"
664217,http:##www.eecs.umich.edu#~rhall#ecscw.ps.gz,"[24] <author> H. Shim, R. Hall, A. Prakash, and F. Jahanian. </author> <title> Providing Flexible Services for Managing Shared State in Collaborative Systems. </title> <booktitle> In Proceedings of the ECSCW European Conference on Computer Supported Cooperative Work (to appear), </booktitle> <year> 1997. </year>"
664345,ftp:##dimacs.rutgers.edu#pub#dimacs#TechnicalReports#TechReports#1997#97-20.ps.gz,"[BGS97] <author> A. Blass, Y. Gurevich, and S. Shelah. </author> <title> Choiceless polynomial time. </title> <type> Technical Report CSE-TR-338-97, </type> <institution> University of Michigan, EECS Department, </institution> <year> 1997. </year>"
664345,ftp:##ftp.eecs.umich.edu#groups#gasm#choiceless.ps,"[BGS97] <author> A. Blass, Y. Gurevich, and S. Shelah. </author> <title> Choiceless polynomial time. </title> <type> Technical Report CSE-TR-338-97, </type> <institution> University of Michigan, EECS Department, </institution> <year> 1997. </year>"
664345,ftp:##ftp.eecs.umich.edu#groups#gasm#choiceless.ps.gz,"[BGS97] <author> A. Blass, Y. Gurevich, and S. Shelah. </author> <title> Choiceless polynomial time. </title> <type> Technical Report CSE-TR-338-97, </type> <institution> University of Michigan, EECS Department, </institution> <year> 1997. </year>"
664345,http:##www.eecs.umich.edu#techreports#cse#1997#CSE-TR-338-97.ps.gz,"[BGS97] <author> A. Blass, Y. Gurevich, and S. Shelah. </author> <title> Choiceless polynomial time. </title> <type> Technical Report CSE-TR-338-97, </type> <institution> University of Michigan, EECS Department, </institution> <year> 1997. </year>"
664345,http:##www.eecs.umich.edu#~gurevich#Opera#120.ps,"[BGS97] <author> A. Blass, Y. Gurevich, and S. Shelah. </author> <title> Choiceless polynomial time. </title> <type> Technical Report CSE-TR-338-97, </type> <institution> University of Michigan, EECS Department, </institution> <year> 1997. </year>"
664352,ftp:##ftp.eecs.umich.edu#groups#gasm#oberon.ps,"[KP97] <author> P.W. Kutter and A. Pierantonio. </author> <title> The formal specification of oberon. </title> <journal> J.UCS, </journal> <volume> 3(5), </volume> <year> 1997. </year> <note> This volume. </note>"
664353,ftp:##ftp.eecs.umich.edu#groups#gasm#montages.ps,"[KP97b] <author> P.W. Kutter and A. Pierantonio. </author> <title> Montages: Specifications of Realistic Programming Languages. </title> <journal> J.UCS, </journal> <volume> 3(5):416 - 442, </volume> <year> 1997. </year>"
664563,http:##www.cs.jhu.edu#~cowen#podc-j.ps,"[ABCP92] <author> Baruch Awerbuch, Bonnie Berger, Lenore Cowen, and David Peleg. </author> <title> Low-diameter graph decomposition is in NC. </title> <booktitle> In Proc. 3\'rd Scandinavian Workshop on Algorithm Theory, </booktitle> <pages> pages 83-93, </pages> <month> July </month> <year> 1992. </year>"
664666,http:##www.cs.jhu.edu#~cowen#full2-jfinal.ps,"[3] <author> D. J. Kleitman, F. Lasaga, and L. Cowen. </author> <title> Asymptotic enumeration of full graphs. </title> <journal> Journal of Graph Theory, </journal> <volume> 20 </volume> <pages> 59-69, </pages> <year> 1995. </year> <month> 10 </month>"
664684,http:##www.cs.jhu.edu#~cowen#advances.ps,"[4] <author> L.J. Cowen and C.E. Priebe. </author> <title> Randomized nonlinear projectons uncover high-dimensional structure. </title> <journal> Advances in Applied Math, </journal> <volume> 19 </volume> <pages> 319-331, </pages> <year> 1997. </year>"
664779,http:##www.cs.jhu.edu#~kumar#papers#scg.ps,"[3] <author> M. J. Atallah, M. T. Goodrich, and K. Ramaiyer. </author> <title> Biased finger trees and three-dimensional layers of maxima. </title> <booktitle> In Proc. 10th Annu. ACM Sympos. Comput. Geom., </booktitle> <pages> pages 150-159, </pages> <year> 1994. </year>"
664792,http:##www.cs.jhu.edu#~kumar#papers#ADASS95.ps,"[24] <author> R. J. Brunner, K. Ramaiyer, I. Csabai, A. Szalay, A. J. Connolly, and G. Szokoly. </author> <title> The science archive for the sloan digital sky survey. In Astronomical Data Analysis Software and Systems V, </title> <year> 1995. </year>"
664830,http:##www.cs.jhu.edu#~goodrich#pubs#adaptive.ps,"[62] <author> M. T. Goodrich, M. Orletsky, and K. Ramaiyer. </author> <title> Methods for achievint fast query times in point location data structures. </title> <type> Technical Report JHU-CS-TR-96-04, </type> <institution> Department of Computer Science, Johns Hopkins University, Baltimore, MD, </institution> <year> 1996. </year> <note> Submitted for publication to SODA\'97. </note>"
664830,http:##www.cs.jhu.edu#~kumar#papers#adapt.ps,"[62] <author> M. T. Goodrich, M. Orletsky, and K. Ramaiyer. </author> <title> Methods for achievint fast query times in point location data structures. </title> <type> Technical Report JHU-CS-TR-96-04, </type> <institution> Department of Computer Science, Johns Hopkins University, Baltimore, MD, </institution> <year> 1996. </year> <note> Submitted for publication to SODA\'97. </note>"
664878,http:##www.cs.jhu.edu#~kumar#papers#gis.ps,"[110] <author> K. Ramaiyer, R. J. Brunner, A. Szalay, A. J. Connolly, and R. H. Lupton. </author> <title> A prototype astronomical database. </title> <booktitle> In Proceedings of the Second ACM Workshop on Advances in Geographic Information Systems, </booktitle> <pages> pages 95-100, </pages> <year> 1994. </year>"
665039,http:##www.cs.jhu.edu#~pcsekhar#papers#segment_ISMM.ps,"[3] <author> C. Pisupati, L. Wolff et al, </author> <title> ""Segmentation of 3-D Pulmonary Trees using Mathematical Morphology,"" </title> <booktitle> International Symposium on Mathematical Morphology, </booktitle> <address> Atlanta, GA, </address> <month> May </month> <year> 1996. </year>"
665119,http:##www.cs.ucsd.edu#users#mihir#papers#zkargs.ps.gz,"[BJY] <author> M. Bellare, M. Jakobsson and M. Yung. </author> <title> Round-optimal zero-knowledge arguments based on any one-way function. </title> <booktitle> Advances in Cryptology - Eurocrypt 97 Proceedings, Lecture Notes in Computer Science Vol. </booktitle> ??, <editor> W. Fumy ed., </editor> <publisher> Springer-Verlag, </publisher> <year> 1997. </year> <note> Available at http://www-cse. ucsd.edu/users/mihir. </note>"
665660,http:##www.cs.washington.edu#research#projects#lis#oetools#www#papers#burns-masters.ps,"[3] <author> Steven M. Burns. </author> <title> Automated compilation of concurrent programs into self-timed circuits. M.S. </title> <type> thesis, </type> <institution> California Institute of Technology, </institution> <year> 1988. </year> <month> CS-TR-88-2. </month>"
